Analyte Code,Analyte Name,MIN_ANALYSIS_TIME,MAX_ANALYSIS_TIME,HOLDING_TIME,Method Code,Method Name,PURPOSE_TEXT
2965,O-CHLOROTOLUENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2944,DIBROMOCHLOROMETHANE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2943,BROMODICHLOROMETHANE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2942,BROMOFORM,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2941,CHLOROFORM,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2430,BROMOCHLOROMETHANE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2426,TERT-BUTYLBENZENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2424,"1,3,5-TRIMETHYLBENZENE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2422,N-BUTYLBENZENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2420,"1,2,3-TRICHLOROBENZENE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2418,"1,2,4-TRIMETHYLBENZENE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2955,"XYLENES, TOTAL",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2962,P-XYLENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2997,O-XYLENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2995,M-XYLENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2976,VINYL CHLORIDE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2985,"1,1,2-TRICHLOROETHANE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2378,"1,2,4-TRICHLOROBENZENE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2991,TOLUENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2964,DICHLOROMETHANE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2950,TTHM,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2380,"CIS-1,2-DICHLOROETHYLENE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2969,P-DICHLOROBENZENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2968,O-DICHLOROBENZENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2996,STYRENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2414,"1,2,3-TRICHLOROPROPANE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2413,"1,3-DICHLOROPROPENE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2412,"1,3-DICHLOROPROPANE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2410,"1,1-DICHLOROPROPENE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2408,DIBROMOMETHANE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2987,TETRACHLOROETHYLENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2984,TRICHLOROETHYLENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2981,"1,1,1-TRICHLOROETHANE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2246,HEXACHLOROBUTADIENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2416,"2,2-DICHLOROPROPANE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2983,"1,2-DICHLOROPROPANE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2982,CARBON TETRACHLORIDE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2980,"1,2-DICHLOROETHANE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2979,"TRANS-1,2-DICHLOROETHYLENE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2977,"1,1-DICHLOROETHYLENE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2401,"DICHLOROBENZENES, TOTAL",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2248,NAPHTHALENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2998,N-PROPYLBENZENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2994,ISOPROPYLBENZENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2993,BROMOBENZENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2988,"1,1,2,2-TETRACHLOROETHANE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2986,"1,1,1,2-TETRACHLOROETHANE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2978,"1,1-DICHLOROETHANE",,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2428,SEC-BUTYLBENZENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2992,ETHYLBENZENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2990,BENZENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2989,CHLOROBENZENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2963,"XYLENE, META AND PARA",0,0,0,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2218,TRICHLOROFLUOROMETHANE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2216,CHLOROETHANE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2214,BROMOMETHANE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2212,DICHLORODIFLUOROMETHANE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2210,CHLOROMETHANE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2967,M-DICHLOROBENZENE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2966,P-CHLOROTOLUENE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2965,O-CHLOROTOLUENE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2943,BROMODICHLOROMETHANE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2969,P-DICHLOROBENZENE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2968,O-DICHLOROBENZENE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2414,"1,2,3-TRICHLOROPROPANE",,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2413,"1,3-DICHLOROPROPENE",,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2412,"1,3-DICHLOROPROPANE",,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2410,"1,1-DICHLOROPROPENE",,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2408,DIBROMOMETHANE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2248,NAPHTHALENE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2416,"2,2-DICHLOROPROPANE",,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2998,N-PROPYLBENZENE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2993,BROMOBENZENE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2988,"1,1,2,2-TETRACHLOROETHANE",,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2986,"1,1,1,2-TETRACHLOROETHANE",,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2978,"1,1-DICHLOROETHANE",,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2218,TRICHLOROFLUOROMETHANE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2216,CHLOROETHANE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
2214,BROMOMETHANE,,,,524.1,"VOC, GC/MS, P&T, PACKCOLUMN",PURGE AND TRAP; PACKED COLUMN-GAS CHROMATOGRAPHY/MASS SPECTROSCOPY
3022,YERSINIA ENTEROCOLITICA,,,,9260K,YERSINIA ENTEROCOLITICA,
4174,38-STRONTIUM-90,,,,E-SR-01,DEPT OF ENERGY,
4172,38-STRONTIUM-89,,,,E-SR-01,DEPT OF ENERGY,
1052,SODIUM,,,,200.7,INDUCTIVELY COUPLED PLASMA,
1050,SILVER,0,0,0,200.7,INDUCTIVELY COUPLED PLASMA,
1002,ALUMINUM,0,0,0,200.7,INDUCTIVELY COUPLED PLASMA,
1016,CALCIUM,,,,200.7,INDUCTIVELY COUPLED PLASMA,
1015,CADMIUM,,,,200.7,INDUCTIVELY COUPLED PLASMA,
1010,BARIUM,,,,200.7,INDUCTIVELY COUPLED PLASMA,
1075,"BERYLLIUM, TOTAL",,,,200.7,INDUCTIVELY COUPLED PLASMA,
1049,SILICA,,,,200.7,INDUCTIVELY COUPLED PLASMA,
1036,NICKEL,,,,200.7,INDUCTIVELY COUPLED PLASMA,
1022,"COPPER, FREE",,,,200.7,INDUCTIVELY COUPLED PLASMA,
1020,CHROMIUM,,,,200.7,INDUCTIVELY COUPLED PLASMA,
1093,"PHOSPHORUS, TOTAL",0,0,0,200.7,INDUCTIVELY COUPLED PLASMA,
1034,"MANGANESE, DISSOLVED",0,0,0,200.7,INDUCTIVELY COUPLED PLASMA,
1915,"HARDNESS, TOTAL (AS CAC03)",0,0,0,200.7,INDUCTIVELY COUPLED PLASMA,
1919,CALCIUM,0,0,0,200.7,INDUCTIVELY COUPLED PLASMA,
1082,"IRON, DISSOLVED",0,0,0,200.7,INDUCTIVELY COUPLED PLASMA,
1095,ZINC,0,0,0,200.7,INDUCTIVELY COUPLED PLASMA,
1030,LEAD,0,0,0,200.7,INDUCTIVELY COUPLED PLASMA,
1032,MANGANESE,0,0,0,200.7,INDUCTIVELY COUPLED PLASMA,
1028,IRON,0,0,0,200.7,INDUCTIVELY COUPLED PLASMA,
1042,POTASSIUM,0,0,0,200.7,INDUCTIVELY COUPLED PLASMA,
1031,MAGNESIUM,0,0,0,200.7,INDUCTIVELY COUPLED PLASMA,
1005,ARSENIC,,,,200.9,"ATOMIC ABSORPTION, PLATFORM",
1015,CADMIUM,,,,200.9,"ATOMIC ABSORPTION, PLATFORM",
1045,SELENIUM,,,,200.9,"ATOMIC ABSORPTION, PLATFORM",
1085,"THALLIUM, TOTAL",,,,200.9,"ATOMIC ABSORPTION, PLATFORM",
1075,"BERYLLIUM, TOTAL",,,,200.9,"ATOMIC ABSORPTION, PLATFORM",
1074,"ANTIMONY, TOTAL",,,,200.9,"ATOMIC ABSORPTION, PLATFORM",
1036,NICKEL,,,,200.9,"ATOMIC ABSORPTION, PLATFORM",
1030,LEAD,,,,200.9,"ATOMIC ABSORPTION, PLATFORM",
1022,"COPPER, FREE",,,,200.9,"ATOMIC ABSORPTION, PLATFORM",
1020,CHROMIUM,,,,200.9,"ATOMIC ABSORPTION, PLATFORM",
1067,"ALKALINITY, CACO3 STABILITY",,,,310.1,TITRIMETRIC,
1927,"ALKALINITY, TOTAL",,,,310.1,TITRIMETRIC,
1928,"ALKALINITY, BICARBONATE",0,0,0,310.1,TITRIMETRIC,
1029,"IRON, SUSPENDED",0,0,0,310.1,TITRIMETRIC,
2034,GLYPHOSATE,,,,547,HIGH PERF LIQ CHROM-POST COL REACTOR-FLU,HIGH PERFORMANCE LIQUID CHROMATOGRAPHY-POST COLUMN REACTOR-FLUORESCENT DETECTOR
2306,BENZO(A)PYRENE,,,,550.1,HIGH PERF LIQ CHR-L/L EXT- UV AND FLUOR,DET. OF POLYCYCLIC AROMATIC HYDROCARBONS IN DRINKING WATER BY HIGH PERF. LIQUID CHROMATOGRAPHY-L/L EXTRACTION- UV AND FL
3028,COLIPHAGE,,,30,1601,2 STEP ENRICHMENT P/A PROCEDURE,
3028,COLIPHAGE,,,30,1602,SINGLE LAYER AGAR PROCEDURE,
3002,ENTEROCOCCI,,,30,ENTEROLERT,ENTEROLERT,INDEXX
3002,ENTEROCOCCI,,,30,9230B-5,FERMENTATION TUBE - 10,10 TUBES
3002,ENTEROCOCCI,,,30,9230B-10,FERMENTATION TUBE - 5,5 TUBES
3014,E. COLI,,,30,9222G,NUTRIENT AGAR & MUG,
3100,COLIFORM (TCR),,,30,1604,MEMBRANE FILTER METHOD WITH MI AGAR,
3014,E. COLI,,,30,1604,MEMBRANE FILTER METHOD WITH MI AGAR,
3013,FECAL COLIFORM,,,30,9222D,FECAL COLIFORM MEMBRANE FILTER,
2110,"2,4,5-TP",,,,515.1,"ACIDS, CHLORINATED, GC, ELCAPDET",CHLORINATED ACIDS - GAS CHROMATOGRAPHY WITH AN ELECTRON CAPTURE DETECTOR
2105,"2,4-D",,,,515.1,"ACIDS, CHLORINATED, GC, ELCAPDET",CHLORINATED ACIDS - GAS CHROMATOGRAPHY WITH AN ELECTRON CAPTURE DETECTOR
2041,DINOSEB,,,,515.1,"ACIDS, CHLORINATED, GC, ELCAPDET",CHLORINATED ACIDS - GAS CHROMATOGRAPHY WITH AN ELECTRON CAPTURE DETECTOR
2040,PICLORAM,,,,515.1,"ACIDS, CHLORINATED, GC, ELCAPDET",CHLORINATED ACIDS - GAS CHROMATOGRAPHY WITH AN ELECTRON CAPTURE DETECTOR
2031,DALAPON,,,,515.1,"ACIDS, CHLORINATED, GC, ELCAPDET",CHLORINATED ACIDS - GAS CHROMATOGRAPHY WITH AN ELECTRON CAPTURE DETECTOR
2440,DICAMBA,,,,515.1,"ACIDS, CHLORINATED, GC, ELCAPDET",CHLORINATED ACIDS - GAS CHROMATOGRAPHY WITH AN ELECTRON CAPTURE DETECTOR
2326,PENTACHLOROPHENOL,,,,515.1,"ACIDS, CHLORINATED, GC, ELCAPDET",CHLORINATED ACIDS - GAS CHROMATOGRAPHY WITH AN ELECTRON CAPTURE DETECTOR
2111,"2,4,5-T",0,0,0,515.1,"ACIDS, CHLORINATED, GC, ELCAPDET",CHLORINATED ACIDS - GAS CHROMATOGRAPHY WITH AN ELECTRON CAPTURE DETECTOR
3010,VIRUS PFU/GAL,,,,9510D,ALUMINUM HYDROXIDE ADSORPTION-PRECIPITAT,
1024,CYANIDE,,,,4500CN-G,AMENABLE SPECTROPHOTOMETRIC,MANUAL DISTILLATION FOLLOWED BY: AMENABLE SPECTROPHOTOMETRIC
1012,RESIDUAL CHLORINE,,,,4500CL-D,AMPEROMETRIC TITRATION,
1006,CHLORAMINE,,,,4500CL-D,AMPEROMETRIC TITRATION,
0999,CHLORINE,,,,4500CL-D,AMPEROMETRIC TITRATION,
1008,CHLORINE DIOXIDE,,,,4500CLO2-C,AMPEROMETRIC TITRATION,
1012,RESIDUAL CHLORINE,,,,4500CL-E,AMPEROMETRIC TITRATION,
1006,CHLORAMINE,,,,4500CL-E,AMPEROMETRIC TITRATION,
2905,FOAMING AGENTS (SURFACTANTS),0,0,0,425.1,ANIONIC SURFACTANTS AS MBAS,ANIONIC SURFACTANTS AS METHYLENE BLUE ACTIVE SUBSTANCES
2905,FOAMING AGENTS (SURFACTANTS),0,0,0,5540C,ANIONIC SURFACTANTS AS MBAS,ANIONIC SURFACTANTS AS METHYLENE BLUE ACTIVE SUBSTANCES
1002,ALUMINUM,,,,202.1,ATOMIC ABSORPTION DIRECT ASPIRATION,
2905,FOAMING AGENTS (SURFACTANTS),0,0,0,SLD SCREEN,SLD SCREEN,
1920,ODOR,0,0,0,SLD SCREEN,SLD SCREEN,
1028,IRON,,,,236.1,ATOMIC ABSORPTION DIRECT ASPIRATION,
1032,MANGANESE,,,,243.1,ATOMIC ABSORPTION DIRECT ASPIRATION,
1052,SODIUM,,,,3111B,ATOMIC ABSORPTION DIRECT ASPIRATION,
1036,NICKEL,,,,3111B,ATOMIC ABSORPTION DIRECT ASPIRATION,
1022,"COPPER, FREE",,,,3111B,ATOMIC ABSORPTION DIRECT ASPIRATION,
1016,CALCIUM,,,,3111B,ATOMIC ABSORPTION DIRECT ASPIRATION,
1002,ALUMINUM,,,,3111D,ATOMIC ABSORPTION DIRECT ASPIRATION,
1010,BARIUM,,,,3111D,ATOMIC ABSORPTION DIRECT ASPIRATION,
1022,"COPPER, FREE",,,,D1688-90A,ATOMIC ABSORPTION DIRECT ASPIRATION,
1002,ALUMINUM,,,,202.2,"ATOMIC ABSORPTION, FURNACE",
1015,CADMIUM,,,,213.2,"ATOMIC ABSORPTION, FURNACE",
1081,"COBALT, TOTAL",,,,219.2,"ATOMIC ABSORPTION, FURNACE",
1028,IRON,,,,236.2,"ATOMIC ABSORPTION, FURNACE",
1032,MANGANESE,,,,243.2,"ATOMIC ABSORPTION, FURNACE",
1050,SILVER,,,,272.2,"ATOMIC ABSORPTION, FURNACE",
